Record_time,value,us-abbr
2020-04-01,3.159371782,us-mo
2020-05-01,4.254294565,us-mo
2020-06-01,3.3295051160000004,us-mo
2020-07-01,4.643760086,us-mo
2020-08-01,3.82244898,us-mo
2020-09-01,4.193048219,us-mo
2020-10-01,4.508711992,us-mo
2020-11-01,3.344618907,us-mo
2020-12-01,4.910460538,us-mo
2021-01-01,7.314270251,us-mo
2020-01-01,15.2239147,us-ms
2020-02-01,13.72296764,us-ms
2020-03-01,8.863793102999999,us-ms
2020-04-01,6.140449437999999,us-ms
2020-05-01,6.416317992000001,us-ms
2020-06-01,4.186192469,us-ms
2020-07-01,8.482166446,us-ms
2020-08-01,7.407047388,us-ms
2020-09-01,9.080052493,us-ms
2020-10-01,7.564826701,us-ms
2020-11-01,8.32,us-ms
2020-12-01,4.897783251,us-ms
2021-01-01,10.04370861,us-ms
2020-01-01,8.413481953,us-mt
2020-02-01,12.72752193,us-mt
2020-03-01,11.45411486,us-mt
2020-04-01,6.55362776,us-mt
2020-05-01,4.259629101,us-mt
2020-06-01,4.132352941000001,us-mt
2020-07-01,6.579303172,us-mt
2020-08-01,5.381842457,us-mt
2020-09-01,7.246145374,us-mt
2020-10-01,9.063321386,us-mt
2020-11-01,7.216889429,us-mt
2020-12-01,11.72918919,us-mt
2021-01-01,13.68323543,us-mt
2020-01-01,9.975434137999999,us-nc
2020-02-01,16.55227862,us-nc
2020-03-01,6.596499066,us-nc
2020-04-01,3.133860663,us-nc
2020-05-01,3.6910683719999997,us-nc
2020-06-01,4.0006244419999994,us-nc
2020-07-01,8.402570756,us-nc
2020-08-01,6.019674654,us-nc
2020-09-01,3.341526595,us-nc
2020-10-01,4.326025346000001,us-nc
2020-11-01,3.807048408,us-nc
2020-12-01,5.326921995,us-nc
2021-01-01,6.110360625,us-nc
2020-01-01,23.48395722,us-nd
2020-02-01,19.59075224,us-nd
2020-03-01,9.39235856,us-nd
2020-04-01,6.642857143,us-nd
2020-05-01,5.8386023289999995,us-nd
2020-06-01,2.728455285,us-nd
2020-07-01,8.557359307,us-nd
2020-08-01,6.426839827,us-nd
2020-09-01,8.297468354,us-nd
2020-10-01,11.88548505,us-nd
2020-11-01,5.9743772239999995,us-nd
2020-12-01,13.34218513,us-nd
2021-01-01,14.89536741,us-nd
2020-01-01,12.12648692,us-ne
2020-02-01,9.761339551,us-ne
2020-03-01,6.843652561,us-ne
2020-04-01,4.127942682,us-ne
2020-05-01,5.90754717,us-ne
2020-06-01,3.899834437,us-ne
2020-07-01,5.990870359,us-ne
2020-08-01,5.0937678669999995,us-ne
2020-09-01,4.343264249,us-ne
2020-10-01,7.062612884,us-ne
2020-11-01,5.541822722,us-ne
2020-12-01,10.10160099,us-ne
2021-01-01,7.01618123,us-ne
2020-01-01,8.267343486,us-nh
2020-02-01,10.62557078,us-nh
2020-03-01,9.445255474,us-nh
2020-04-01,7.309192201,us-nh
2020-05-01,5.622222222,us-nh
2020-06-01,3.143712575,us-nh
2020-07-01,8.504651163,us-nh
2020-08-01,5.882211538,us-nh
2020-09-01,2.959119497,us-nh
2020-10-01,5.817174515,us-nh
2020-11-01,4.875949367,us-nh
2020-12-01,5.200527704,us-nh
2021-01-01,13.17538462,us-nh
2020-01-01,12.02806015,us-nj
2020-02-01,12.9941349,us-nj
2020-03-01,8.260528407,us-nj
2020-04-01,5.157091562,us-nj
2020-05-01,3.1210720889999997,us-nj
2020-06-01,4.356910191,us-nj
2020-07-01,7.214802131,us-nj
2020-08-01,5.0019135089999995,us-nj
2020-09-01,3.00443459,us-nj
2020-10-01,4.576779761,us-nj
2020-11-01,5.948484285,us-nj
2020-12-01,8.325542259,us-nj
2021-01-01,6.117082534,us-nj
